bronx_pace_bkt,pace_diff_bkt,runners,bronx_pace_bkt_1,p10,p50,p90
16:10,-10,1,16:10,-29,10,373
16:10,400,1,16:10,-29,10,373
12:20,-260,2,12:20,-200,-100,-10
11:00,-180,15,11:00,-190,-100,-10
13:50,150,1,13:50,-190,-100,56
11:30,-210,9,11:30,-190,-100,-10
07:40,-210,3,07:40,-140,-70,-20
08:50,-310,2,08:50,-160,-80,-20
11:40,-210,8,11:40,-190,-100,-10
13:30,300,1,13:30,-176,-90,40
13:40,220,1,13:40,-199,-80,107
17:00,-80,1,17:00,-108,-20,360
09:20,-550,1,09:20,-180,-90,-20
14:20,-210,1,14:20,-179,-90,30
11:10,-280,3,11:10,-190,-100,-10
11:40,-220,3,11:40,-190,-100,-10
06:50,-480,1,06:50,-120,-60,-20
09:10,60,4,09:10,-180,-90,-20
06:40,-130,2,06:40,-100,-50,-20
10:20,-300,1,10:20,-180,-90,-10
16:20,-30,2,16:20,-161,-45,113
15:10,-80,2,15:10,-158,-80,-4
06:50,-110,8,06:50,-120,-60,-20
13:40,-40,3,13:40,-199,-80,107
13:40,-310,1,13:40,-199,-80,107
14:10,-180,2,14:10,-217,-100,-1
06:40,-160,2,06:40,-100,-50,-20
10:50,80,2,10:50,-180,-90,-10
11:20,80,1,11:20,-180,-100,0
10:50,-240,3,10:50,-180,-90,-10
06:00,-160,1,06:00,-80,-40,-20
11:00,130,3,11:00,-190,-100,-10
10:10,-260,2,10:10,-180,-90,-20
14:50,-90,3,14:50,-136,-60,82
15:50,-80,1,15:50,-170,60,278
13:40,-160,3,13:40,-199,-80,107
11:10,-380,1,11:10,-190,-100,-10
14:40,-110,1,14:40,-210,-50,70
15:10,-40,1,15:10,-158,-80,-4
12:20,110,1,12:20,-200,-100,-10
16:00,-90,1,16:00,-130,-85,266
16:50,-180,1,16:50,-136,-70,-60
14:40,230,1,14:40,-210,-50,70
15:20,-90,2,15:20,-138,-90,14
12:00,30,2,12:00,-204,-100,10
12:20,150,2,12:20,-200,-100,-10
14:00,80,1,14:00,-210,-105,20
11:30,-250,1,11:30,-190,-100,-10
14:30,-140,2,14:30,-186,-90,30
10:00,-180,11,10:00,-170,-90,-10
12:40,320,1,12:40,-180,-80,42
15:30,50,1,15:30,-123,-90,53
15:50,270,1,15:50,-170,60,278
12:30,30,2,12:30,-180,-90,20
13:00,-180,3,13:00,-178,-90,28
15:40,50,1,15:40,-188,-105,9
14:10,-220,2,14:10,-217,-100,-1
05:50,-110,1,05:50,-72,-30,-18
11:10,120,1,11:10,-190,-100,-10
11:40,230,1,11:40,-190,-100,-10
11:00,-300,1,11:00,-190,-100,-10
10:40,-290,1,10:40,-180,-100,-24
11:10,100,2,11:10,-190,-100,-10
13:40,80,1,13:40,-199,-80,107
11:10,-450,1,11:10,-190,-100,-10
08:20,-430,1,08:20,-165,-80,-20
12:50,-260,2,12:50,-200,-100,20
13:20,10,1,13:20,-170,-70,78
08:00,30,3,08:00,-160,-70,-20
10:50,130,1,10:50,-180,-90,-10
09:40,80,1,09:40,-170,-90,-20
13:50,-10,2,13:50,-190,-100,56
14:00,-90,3,14:00,-210,-105,20
05:40,-110,1,05:40,-57,-30,-20
10:30,-280,2,10:30,-181,-90,-10
14:30,-40,3,14:30,-186,-90,30
12:10,-250,1,12:10,-190,-100,-10
09:20,-270,3,09:20,-180,-90,-20
14:10,-190,1,14:10,-217,-100,-1
09:10,-420,1,09:10,-180,-90,-20
09:40,70,2,09:40,-170,-90,-20
07:20,-200,2,07:20,-140,-60,-20
13:00,250,1,13:00,-178,-90,28
13:30,-240,1,13:30,-176,-90,40
09:40,110,1,09:40,-170,-90,-20
15:50,-260,1,15:50,-170,60,278
11:50,140,1,11:50,-180,-95,0
14:30,-60,1,14:30,-186,-90,30
10:00,40,2,10:00,-170,-90,-10
07:00,-210,1,07:00,-130,-60,-20
14:40,-70,3,14:40,-210,-50,70
13:20,-280,1,13:20,-170,-70,78
15:40,-130,1,15:40,-188,-105,9
08:10,-470,1,08:10,-150,-80,-20
14:40,-140,1,14:40,-210,-50,70
16:10,380,1,16:10,-29,10,373
08:50,50,2,08:50,-160,-80,-20
13:20,110,1,13:20,-170,-70,78
08:10,-290,3,08:10,-150,-80,-20
12:50,-210,2,12:50,-200,-100,20
10:10,-320,2,10:10,-180,-90,-20
14:50,-40,1,14:50,-136,-60,82
13:20,-210,3,13:20,-170,-70,78
20:10,530,1,20:10,-160,-160,392
10:40,-400,1,10:40,-180,-100,-24
16:10,310,2,16:10,-29,10,373
14:40,-50,3,14:40,-210,-50,70
16:00,210,1,16:00,-130,-85,266
13:20,230,1,13:20,-170,-70,78
17:20,190,1,17:20,-58,140,184
08:20,-360,1,08:20,-165,-80,-20
11:10,-260,2,11:10,-190,-100,-10
08:50,40,2,08:50,-160,-80,-20
14:40,-170,1,14:40,-210,-50,70
13:10,-290,1,13:10,-180,-90,-20
12:10,20,3,12:10,-190,-100,-10
07:30,10,3,07:30,-140,-70,-20
17:50,80,1,17:50,48,80,104
14:00,250,1,14:00,-210,-105,20
13:50,30,1,13:50,-190,-100,56
16:50,-60,2,16:50,-136,-70,-60
16:20,20,1,16:20,-161,-45,113
06:40,-190,1,06:40,-100,-50,-20
13:30,280,1,13:30,-176,-90,40
09:50,-490,1,09:50,-180,-80,-20
13:00,200,1,13:00,-178,-90,28
08:50,-360,1,08:50,-160,-80,-20
12:50,-10,2,12:50,-200,-100,20
08:10,-270,2,08:10,-150,-80,-20
14:40,-260,1,14:40,-210,-50,70
11:30,-290,2,11:30,-190,-100,-10
16:00,-80,1,16:00,-130,-85,266
13:10,50,1,13:10,-180,-90,-20
15:00,-100,1,15:00,-130,-55,77
12:40,-240,1,12:40,-180,-80,42
08:10,-240,2,08:10,-150,-80,-20
12:20,-310,1,12:20,-200,-100,-10
06:30,-140,4,06:30,-110,-50,-20
07:50,60,1,07:50,-150,-70,-20
13:40,150,1,13:40,-199,-80,107
10:10,30,3,10:10,-180,-90,-20
10:20,80,1,10:20,-180,-90,-10
06:10,-140,1,06:10,-90,-40,-20
08:20,-330,1,08:20,-165,-80,-20
05:30,0,2,05:30,-58,-30,-10
11:30,-280,1,11:30,-190,-100,-10
07:10,-200,1,07:10,-130,-60,-30
07:40,-460,1,07:40,-140,-70,-20
09:00,150,1,09:00,-161,-80,-20
13:20,240,1,13:20,-170,-70,78
07:30,-440,1,07:30,-140,-70,-20
12:20,-10,3,12:20,-200,-100,-10
10:40,-340,1,10:40,-180,-100,-24
10:10,70,1,10:10,-180,-90,-20
12:00,-400,1,12:00,-204,-100,10
14:40,-120,1,14:40,-210,-50,70
10:50,10,5,10:50,-180,-90,-10
12:50,360,1,12:50,-200,-100,20
07:20,-300,2,07:20,-140,-60,-20
07:30,-200,3,07:30,-140,-70,-20
11:40,290,1,11:40,-190,-100,-10
14:40,-290,1,14:40,-210,-50,70
08:10,70,2,08:10,-150,-80,-20
11:30,-300,1,11:30,-190,-100,-10
09:10,40,2,09:10,-180,-90,-20
12:40,250,1,12:40,-180,-80,42
15:30,-100,1,15:30,-123,-90,53
13:10,30,1,13:10,-180,-90,-20
12:30,90,1,12:30,-180,-90,20
12:20,260,1,12:20,-200,-100,-10
09:40,-480,1,09:40,-170,-90,-20
12:50,-190,2,12:50,-200,-100,20
14:00,-10,2,14:00,-210,-105,20
06:10,-160,1,06:10,-90,-40,-20
12:30,-10,3,12:30,-180,-90,20
13:20,-190,1,13:20,-170,-70,78
08:00,-290,1,08:00,-160,-70,-20
17:10,20,1,17:10,-43,30,75
11:40,70,1,11:40,-190,-100,-10
17:10,-70,1,17:10,-43,30,75
14:30,-10,3,14:30,-186,-90,30
14:40,-10,2,14:40,-210,-50,70
15:40,-70,2,15:40,-188,-105,9
13:40,110,2,13:40,-199,-80,107
15:40,-40,1,15:40,-188,-105,9
06:50,-210,1,06:50,-120,-60,-20
14:20,-200,1,14:20,-179,-90,30
13:00,0,2,13:00,-178,-90,28
06:20,-100,2,06:20,-90,-40,-20
12:20,-160,2,12:20,-200,-100,-10
04:50,-10,2,04:50,-22,-20,-10
12:50,-240,1,12:50,-200,-100,20
08:00,-370,1,08:00,-160,-70,-20
14:40,-150,2,14:40,-210,-50,70
13:20,-200,2,13:20,-170,-70,78
06:10,-90,4,06:10,-90,-40,-20
10:20,-290,3,10:20,-180,-90,-10
09:20,-280,2,09:20,-180,-90,-20
13:10,-180,3,13:10,-180,-90,-20
15:50,-40,1,15:50,-170,60,278
13:20,350,1,13:20,-170,-70,78
08:10,50,1,08:10,-150,-80,-20
05:20,-100,2,05:20,-100,-30,-20
13:00,20,3,13:00,-178,-90,28
11:50,-330,1,11:50,-180,-95,0
09:40,-310,2,09:40,-170,-90,-20
07:30,-420,1,07:30,-140,-70,-20
12:40,20,1,12:40,-180,-80,42
08:30,-350,2,08:30,-160,-80,-20
06:50,-270,1,06:50,-120,-60,-20
13:50,-80,2,13:50,-190,-100,56
13:20,170,1,13:20,-170,-70,78
05:20,-40,1,05:20,-100,-30,-20
15:00,30,1,15:00,-130,-55,77
13:30,-220,2,13:30,-176,-90,40
15:20,-290,1,15:20,-138,-90,14
11:20,-410,1,11:20,-180,-100,0
05:10,-30,2,05:10,-30,-10,-10
15:10,-90,3,15:10,-158,-80,-4
21:00,450,1,21:00,450,450,450
14:10,-230,2,14:10,-217,-100,-1
09:50,-300,1,09:50,-180,-80,-20
18:50,80,1,18:50,-96,80,360
18:20,190,1,18:20,190,190,190
07:10,20,3,07:10,-130,-60,-30
13:20,0,2,13:20,-170,-70,78
10:20,-270,2,10:20,-180,-90,-10
08:10,-230,1,08:10,-150,-80,-20
13:40,10,3,13:40,-199,-80,107
12:40,230,1,12:40,-180,-80,42
09:50,60,1,09:50,-180,-80,-20
12:00,200,1,12:00,-204,-100,10
07:00,-240,1,07:00,-130,-60,-20
09:50,-450,1,09:50,-180,-80,-20
08:20,70,2,08:20,-165,-80,-20
15:50,-210,1,15:50,-170,60,278
14:20,70,1,14:20,-179,-90,30
14:00,-60,4,14:00,-210,-105,20
07:50,-230,1,07:50,-150,-70,-20
13:50,-450,1,13:50,-190,-100,56
09:50,80,2,09:50,-180,-80,-20
15:30,60,1,15:30,-123,-90,53
17:50,110,1,17:50,48,80,104
13:20,-400,1,13:20,-170,-70,78
08:50,-270,3,08:50,-160,-80,-20
10:40,100,1,10:40,-180,-100,-24
15:40,0,1,15:40,-188,-105,9
11:50,100,3,11:50,-180,-95,0
15:30,250,1,15:30,-123,-90,53
05:40,-60,1,05:40,-57,-30,-20
14:00,-120,2,14:00,-210,-105,20
15:50,380,1,15:50,-170,60,278
09:00,-390,1,09:00,-161,-80,-20
05:30,-70,1,05:30,-58,-30,-10
12:50,-80,3,12:50,-200,-100,20
08:00,-250,2,08:00,-160,-70,-20
16:30,-100,1,16:30,-90,-60,160
06:10,0,1,06:10,-90,-40,-20
07:50,40,1,07:50,-150,-70,-20
10:00,-300,2,10:00,-170,-90,-10
08:00,80,1,08:00,-160,-70,-20
06:00,-100,1,06:00,-80,-40,-20
13:40,300,1,13:40,-199,-80,107
08:10,-310,1,08:10,-150,-80,-20
13:20,100,1,13:20,-170,-70,78
11:30,110,1,11:30,-190,-100,-10
07:00,-190,2,07:00,-130,-60,-20
12:40,100,1,12:40,-180,-80,42
15:30,-130,1,15:30,-123,-90,53
10:50,200,1,10:50,-180,-90,-10
11:50,40,1,11:50,-180,-95,0
05:30,-50,3,05:30,-58,-30,-10
09:50,-510,1,09:50,-180,-80,-20
14:40,10,1,14:40,-210,-50,70
11:00,190,1,11:00,-190,-100,-10
12:50,-270,1,12:50,-200,-100,20
10:30,-270,1,10:30,-181,-90,-10
11:50,-450,1,11:50,-180,-95,0
14:00,-240,1,14:00,-210,-105,20
16:00,-160,1,16:00,-130,-85,266
08:50,-390,1,08:50,-160,-80,-20
08:30,-260,1,08:30,-160,-80,-20
04:50,-30,1,04:50,-22,-20,-10
16:10,-20,1,16:10,-29,10,373
13:50,-210,1,13:50,-190,-100,56
15:20,400,1,15:20,-138,-90,14
13:00,90,1,13:00,-178,-90,28
07:00,-320,1,07:00,-130,-60,-20
15:20,20,1,15:20,-138,-90,14
08:20,40,1,08:20,-165,-80,-20
15:40,-190,1,15:40,-188,-105,9
08:20,50,1,08:20,-165,-80,-20
10:20,-280,1,10:20,-180,-90,-10
10:10,50,1,10:10,-180,-90,-20
15:40,-250,1,15:40,-188,-105,9
06:00,-110,1,06:00,-80,-40,-20
14:30,-160,2,14:30,-186,-90,30
13:30,50,1,13:30,-176,-90,40
15:50,-160,1,15:50,-170,60,278
07:10,-220,3,07:10,-130,-60,-30
08:40,-440,1,08:40,-160,-80,-20
07:00,-230,1,07:00,-130,-60,-20
17:10,90,1,17:10,-43,30,75
07:00,30,1,07:00,-130,-60,-20
05:40,-80,1,05:40,-57,-30,-20
13:00,180,1,13:00,-178,-90,28
13:00,-220,1,13:00,-178,-90,28
10:20,60,2,10:20,-180,-90,-10
11:10,60,1,11:10,-190,-100,-10
14:40,120,1,14:40,-210,-50,70
08:00,-400,1,08:00,-160,-70,-20
12:20,20,1,12:20,-200,-100,-10
13:50,140,1,13:50,-190,-100,56
06:40,-280,1,06:40,-100,-50,-20
12:10,30,1,12:10,-190,-100,-10
07:10,-250,1,07:10,-130,-60,-30
15:30,-200,1,15:30,-123,-90,53
07:40,-660,1,07:40,-140,-70,-20
14:20,-60,1,14:20,-179,-90,30
13:00,100,1,13:00,-178,-90,28
16:20,-110,1,16:20,-161,-45,113
13:00,-340,1,13:00,-178,-90,28
13:00,-250,1,13:00,-178,-90,28
16:00,-110,2,16:00,-130,-85,266
12:50,-330,1,12:50,-200,-100,20
06:40,-250,1,06:40,-100,-50,-20
15:00,80,1,15:00,-130,-55,77
13:40,0,1,13:40,-199,-80,107
12:40,80,1,12:40,-180,-80,42
13:30,220,1,13:30,-176,-90,40
18:50,-140,1,18:50,-96,80,360
13:50,-170,1,13:50,-190,-100,56
15:30,-60,1,15:30,-123,-90,53
09:10,-390,1,09:10,-180,-90,-20
16:40,-50,1,16:40,-184,-100,105
13:10,-250,1,13:10,-180,-90,-20
14:40,-160,1,14:40,-210,-50,70
10:30,-290,1,10:30,-181,-90,-10
